TIMESTAMP ABSOLUTE;TIMESTAMP RELATIVE;NECK FLEXION-EXTENSION;NECK LATERAL BENDING;NECK ROTATION;TRUNK FLEXION-EXTENSION;TRUNK LATERAL BENDING;TRUNK ROTATION;SPINE FLEXION-EXTENSION;SPINE LATERAL BENDING;SPINE ROTATION;ARMS OPENING;PELVIS TILT;PELVIS LATERAL BENDING;PELVIS ROTATION;SHOULDER FLEXION-EXTENSION RIGHT;SHOULDER ABDUCTION-ADDUCTION RIGHT;SHOULDER ROTATION RIGHT;SHOULDER FLEXION-EXTENSION LEFT;SHOULDER ABDUCTION-ADDUCTION LEFT;SHOULDER ROTATION LEFT;ARM UPLIFT RIGHT;ARM ROTATION RIGHT;ARM UPLIFT LEFT;ARM ROTATION LEFT;ELBOW FLEXION-EXTENSION RIGHT;ELBOW PRONATION AND SUPINATION RIGHT;ELBOW FLEXION-EXTENSION LEFT;ELBOW PRONATION AND SUPINATION LEFT;WRIST FLEXION-EXTENSION RIGHT;WRIST ULNAR RADIAL DEVIATION RIGHT;WRIST ROTATION RIGHT;WRIST FLEXION-EXTENSION LEFT;WRIST ULNAR RADIAL DEVIATION LEFT;WRIST ROTATION LEFT;HIP FLEXION-EXTENSION RIGHT;HIP ABDUCTION-ADDUCTION RIGHT;HIP ROTATION RIGHT;HIP FLEXION-EXTENSION LEFT;HIP ABDUCTION-ADDUCTION LEFT;HIP ROTATION LEFT;KNEE FLEXION-EXTENSION RIGHT;KNEE VARUS-VALGUS RIGHT;KNEE ROTATION RIGHT;KNEE FLEXION-EXTENSION LEFT;KNEE VARUS-VALGUS LEFT;KNEE ROTATION LEFT;ANKLE DORSIFLEXION-PLANTARFLEXION RIGHT;ANKLE INVERSION-EVERSION RIGHT;ANKLE ROTATION RIGHT;ANKLE DORSIFLEXION-PLANTARFLEXION LEFT;ANKLE INVERSION-EVERSION LEFT;ANKLE ROTATION LEFT
15.632;15.632;-5.37;-5.62;13.10;5.37;5.62;-13.10;24.87;1.62;-23.15;180.00;-17.73;1.46;9.77;72.53;85.65;0.00;-107.47;94.35;0.00;85.77;13.63;94.23;-13.63;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.78;-10.67;-6.49;-18.27;6.43;26.06;-13.07;7.16;-17.05;-4.71;-0.70;-14.47;-10.56;-2.69;12.98;-8.50;8.44;-1.92
15.642;15.642;-5.34;-5.63;13.03;5.34;5.63;-13.03;24.80;1.56;-23.34;180.00;-17.68;1.50;10.04;72.39;85.63;0.00;-107.61;94.37;0.00;85.75;13.56;94.25;-13.56;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.58;-10.59;-6.89;-18.31;6.37;26.14;-12.75;7.18;-17.04;-4.73;-0.71;-14.29;-10.63;-2.67;12.79;-8.48;8.43;-1.89
15.652;15.652;-5.29;-5.63;12.87;5.29;5.63;-12.87;24.71;1.53;-23.45;180.00;-17.63;1.55;10.32;72.05;85.59;0.00;-107.95;94.41;0.00;85.71;13.39;94.29;-13.39;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.44;-10.48;-7.38;-18.32;6.31;26.32;-12.32;7.26;-17.18;-4.73;-0.72;-14.21;-10.62;-2.60;12.73;-8.46;8.42;-1.87
15.662;15.662;-5.29;-5.63;12.87;5.29;5.63;-12.87;24.67;1.45;-23.71;180.00;-17.58;1.60;10.58;72.05;85.59;0.00;-107.95;94.41;0.00;85.71;13.39;94.29;-13.39;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.33;-10.35;-7.91;-18.35;6.23;26.39;-11.87;7.34;-17.34;-4.78;-0.69;-14.01;-10.61;-2.54;12.68;-8.46;8.42;-1.87
15.672;15.672;-5.07;-5.68;12.26;5.07;5.68;-12.26;24.41;1.58;-23.36;180.00;-17.52;1.64;10.85;70.57;85.43;0.00;-109.43;94.57;0.00;85.55;12.76;94.45;-12.76;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.24;-10.19;-8.47;-18.32;6.18;26.66;-11.40;7.42;-17.50;-4.64;-0.74;-14.07;-10.59;-2.46;12.62;-8.34;8.37;-1.79
15.682;15.682;-5.07;-5.68;12.26;5.07;5.68;-12.26;24.36;1.50;-23.63;180.00;-17.45;1.69;11.13;70.57;85.43;0.00;-109.43;94.57;0.00;85.55;12.76;94.45;-12.76;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.18;-10.00;-9.04;-18.37;6.07;26.59;-10.92;7.50;-17.68;-4.74;-0.70;-13.72;-10.58;-2.39;12.56;-8.34;8.37;-1.79
15.692;15.692;-4.98;-5.71;12.02;4.98;5.71;-12.02;24.20;1.51;-23.67;180.00;-17.37;1.74;11.41;69.92;85.36;0.00;-110.08;94.64;0.00;85.47;12.52;94.53;-12.52;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.14;-9.79;-9.60;-18.36;5.98;26.72;-10.45;7.56;-17.85;-4.76;-0.67;-13.57;-10.57;-2.31;12.50;-8.32;8.37;-1.78
15.702;15.702;-4.93;-5.73;11.90;4.93;5.73;-11.90;24.12;1.52;-23.69;180.00;-17.32;1.76;11.56;69.57;85.32;0.00;-110.43;94.68;0.00;85.43;12.39;94.57;-12.39;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.13;-9.68;-9.88;-18.37;5.91;26.73;-9.99;7.68;-18.14;-4.74;-0.66;-13.44;-10.33;-2.21;12.71;-8.26;8.35;-1.77
15.712;15.712;-4.82;-5.76;11.64;4.82;5.76;-11.64;23.93;1.55;-23.72;180.00;-17.21;1.81;11.85;68.84;85.25;0.00;-111.16;94.75;0.00;85.35;12.13;94.65;-12.13;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.10;-9.44;-10.40;-18.35;5.83;26.91;-9.55;7.76;-18.26;-4.71;-0.65;-13.33;-10.32;-2.14;12.62;-8.19;8.33;-1.75
15.722;15.722;-4.72;-5.80;11.38;4.72;5.80;-11.38;23.61;1.50;-24.04;180.00;-16.95;1.89;12.44;68.05;85.16;0.00;-111.95;94.84;0.00;85.27;11.86;94.73;-11.86;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.07;-8.98;-11.27;-18.18;5.72;27.45;-9.02;7.82;-18.39;-4.65;-0.65;-13.31;-10.59;-2.09;12.31;-8.10;8.31;-1.72
15.732;15.732;-4.61;-5.84;11.11;4.61;5.84;-11.11;23.38;1.53;-24.06;180.00;-16.80;1.94;12.73;67.22;85.08;0.00;-112.78;94.92;0.00;85.18;11.58;94.82;-11.58;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.11;-8.76;-11.64;-18.11;5.63;27.62;-8.76;7.93;-18.50;-4.60;-0.64;-13.20;-10.61;-2.04;12.25;-8.02;8.29;-1.69
15.742;15.742;-4.50;-5.88;10.84;4.50;5.88;-10.84;23.14;1.56;-24.07;180.00;-16.65;1.99;13.02;66.34;84.99;0.00;-113.66;95.01;0.00;85.09;11.30;94.91;-11.30;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.20;-8.54;-11.96;-18.04;5.54;27.80;-8.60;8.05;-18.59;-4.54;-0.64;-13.11;-10.64;-2.00;12.21;-7.91;8.25;-1.67
15.752;15.752;-4.38;-5.93;10.56;4.38;5.93;-10.56;22.90;1.58;-24.08;180.00;-16.49;2.05;13.32;65.41;84.90;0.00;-114.59;95.10;0.00;85.00;11.01;95.00;-11.01;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.32;-8.31;-12.22;-17.96;5.45;27.98;-8.53;8.15;-18.66;-4.53;-0.64;-13.01;-10.49;-1.92;12.20;-7.87;8.24;-1.65
15.762;15.762;-4.27;-5.97;10.28;4.27;5.97;-10.28;22.72;1.65;-23.94;180.00;-16.41;2.09;13.46;64.43;84.81;0.00;-115.57;95.19;0.00;84.91;10.72;95.09;-10.72;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.38;-8.19;-12.32;-17.94;5.39;28.02;-8.41;8.29;-18.65;-4.46;-0.64;-12.94;-10.56;-1.88;12.13;-7.76;8.21;-1.61
15.772;15.772;-4.27;-5.97;10.28;4.27;5.97;-10.28;22.57;1.55;-24.23;180.00;-16.24;2.16;13.76;64.43;84.81;0.00;-115.57;95.19;0.00;84.91;10.72;95.09;-10.72;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.52;-7.93;-12.48;-17.87;5.29;28.23;-8.61;8.26;-18.75;-4.39;-0.66;-12.87;-10.77;-1.90;12.14;-7.64;8.17;-1.59
15.782;15.782;-3.93;-6.09;9.56;3.93;6.09;-9.56;22.27;1.88;-23.52;180.00;-16.24;2.16;13.76;61.71;84.58;0.00;-118.29;95.42;0.00;84.66;9.98;95.34;-9.98;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.79;-7.76;-12.25;-18.00;5.23;28.12;-8.78;8.29;-18.83;-4.42;-0.68;-12.76;-10.82;-1.89;12.13;-7.56;8.15;-1.57
15.792;15.792;-3.93;-6.09;9.56;3.93;6.09;-9.56;22.27;1.88;-23.52;180.00;-16.24;2.16;13.76;61.71;84.58;0.00;-118.29;95.42;0.00;84.66;9.98;95.34;-9.98;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.07;-7.58;-11.95;-18.00;5.23;28.12;-9.05;8.29;-18.92;-4.30;-0.70;-12.79;-10.88;-1.89;12.12;-7.44;8.10;-1.54
15.802;15.802;-3.78;-6.14;9.26;3.78;6.14;-9.26;21.39;1.59;-24.48;180.00;-15.42;2.45;15.06;60.52;84.49;0.00;-119.48;95.51;0.00;84.56;9.67;95.44;-9.67;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.76;-7.00;-12.89;-17.39;4.88;29.39;-9.41;8.27;-18.99;-4.23;-0.72;-12.77;-10.95;-1.91;12.12;-7.34;8.07;-1.53
15.812;15.812;-3.61;-6.19;8.96;3.61;6.19;-8.96;21.24;1.73;-24.18;180.00;-15.42;2.45;15.06;59.26;84.39;0.00;-120.74;95.61;0.00;84.47;9.35;95.53;-9.35;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.08;-6.83;-12.51;-17.47;4.84;29.34;-9.85;8.22;-19.05;-4.21;-0.74;-12.72;-11.03;-1.93;12.12;-7.24;8.03;-1.52
15.822;15.822;-3.44;-6.23;8.66;3.44;6.23;-8.66;21.08;1.87;-23.88;180.00;-15.42;2.45;15.06;57.94;84.30;0.00;-122.06;95.70;0.00;84.37;9.03;95.63;-9.03;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.41;-6.68;-12.08;-17.56;4.79;29.30;-10.38;8.15;-19.09;-4.25;-0.74;-12.67;-11.11;-1.98;12.13;-7.19;8.02;-1.52
15.832;15.832;-3.25;-6.27;8.34;3.25;6.27;-8.34;20.48;1.78;-24.25;180.00;-14.95;2.62;15.77;56.55;84.21;0.00;-123.45;95.79;0.00;84.28;8.69;95.72;-8.69;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.40;-6.29;-12.33;-17.27;4.54;29.97;-10.99;8.07;-19.11;-4.23;-0.75;-12.64;-11.22;-1.99;11.89;-7.09;7.98;-1.51
15.842;15.842;-3.15;-6.29;8.18;3.15;6.29;-8.18;20.30;1.78;-24.26;180.00;-14.84;2.67;15.96;55.82;84.17;0.00;-124.18;95.83;0.00;84.23;8.52;95.77;-8.52;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.50;-6.17;-12.27;-17.26;4.43;30.11;-11.45;8.06;-18.85;-4.21;-0.75;-12.60;-11.33;-2.06;11.87;-6.98;7.94;-1.50
15.852;15.852;-2.96;-6.33;7.85;2.96;6.33;-7.85;19.93;1.78;-24.28;180.00;-14.64;2.78;16.32;54.31;84.09;0.00;-125.69;95.91;0.00;84.15;8.17;95.85;-8.17;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.70;-5.91;-12.10;-17.17;4.25;30.42;-12.03;7.94;-19.13;-4.18;-0.75;-12.57;-11.31;-2.14;12.18;-6.87;7.88;-1.47
15.862;15.862;-2.96;-6.33;7.85;2.96;6.33;-7.85;19.53;1.36;-25.11;180.00;-14.17;3.13;17.18;54.31;84.09;0.00;-125.69;95.91;0.00;84.15;8.17;95.85;-8.17;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.25;-5.23;-11.49;-16.90;3.78;31.11;-13.92;7.62;-18.97;-3.93;-0.74;-12.47;-11.49;-2.32;12.24;-6.54;7.74;-1.41
15.872;15.872;-1.95;-6.43;6.31;1.95;6.43;-6.31;18.38;1.82;-23.86;180.00;-14.00;3.27;17.50;46.58;83.79;0.00;226.58;96.21;0.00;83.83;6.53;96.17;-6.53;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.44;-4.97;-11.18;-16.76;3.62;31.42;-14.65;7.48;-18.79;-3.84;-0.75;-12.48;-11.74;-2.38;11.40;-6.48;7.69;-1.40
15.882;15.882;-1.95;-6.43;6.31;1.95;6.43;-6.31;18.24;1.65;-24.15;180.00;-13.83;3.42;17.80;46.58;83.79;0.00;226.58;96.21;0.00;83.83;6.53;96.17;-6.53;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.61;-4.71;-10.83;-16.67;3.36;31.71;-15.31;7.32;-18.55;-3.55;-0.73;-12.47;-11.96;-2.46;10.49;-6.12;7.58;-1.39
15.892;15.892;-1.84;-6.43;6.14;1.84;6.43;-6.14;18.04;1.63;-24.12;180.00;-13.74;3.50;17.94;45.67;83.77;0.00;225.67;96.23;0.00;83.81;6.35;96.19;-6.35;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.66;-4.58;-10.63;-16.59;3.28;31.86;-15.72;7.27;-17.93;-3.55;-0.73;-12.47;-11.75;-2.52;13.26;-6.13;7.57;-1.40
15.902;15.902;-1.61;-6.43;5.81;1.61;6.43;-5.81;17.66;1.57;-24.05;180.00;-13.57;3.65;18.22;43.83;83.73;0.00;223.83;96.27;0.00;83.77;5.99;96.23;-5.99;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.74;-4.33;-10.21;-16.45;3.09;32.16;-16.12;7.09;-18.10;-3.35;-0.73;-12.48;-11.80;-2.57;12.75;-5.95;7.51;-1.42
15.912;15.912;-1.39;-6.43;5.48;1.39;6.43;-5.48;17.30;1.49;-23.97;180.00;-13.42;3.82;18.49;41.99;83.71;0.00;221.99;96.29;0.00;83.74;5.64;96.26;-5.64;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.80;-4.06;-9.79;-16.33;2.89;32.43;-16.58;6.95;-17.53;-3.14;-0.75;-12.48;-11.92;-2.69;11.52;-5.76;7.44;-1.45
15.922;15.922;-1.17;-6.42;5.17;1.17;6.42;-5.17;16.95;1.39;-23.89;180.00;-13.28;4.01;18.74;40.16;83.69;0.00;220.16;96.31;0.00;83.71;5.30;96.29;-5.30;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.82;-3.77;-9.42;-16.22;2.67;32.75;-16.96;6.50;-17.27;-2.94;-0.76;-12.49;-11.93;-0.13;12.84;-5.58;7.36;-1.52
15.932;15.932;-0.95;-6.40;4.87;0.95;6.40;-4.87;16.63;1.25;-23.82;180.00;-13.17;4.23;18.98;38.37;83.68;0.00;218.37;96.32;0.00;83.70;4.98;96.30;-4.98;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.83;-3.36;-8.93;-16.14;2.42;33.09;-17.40;5.93;-16.69;-2.74;-0.78;-12.50;-11.76;0.90;12.85;-5.39;7.28;-1.62
15.942;15.942;-0.76;-6.38;4.59;0.76;6.38;-4.59;16.32;1.07;-23.77;180.00;-13.05;4.46;19.24;36.60;83.68;0.00;216.60;96.32;0.00;83.71;4.67;96.29;-4.67;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.81;-2.95;-8.59;-16.05;2.15;33.46;-18.02;5.65;-17.13;-2.65;-0.78;-12.58;-10.80;0.72;11.95;-5.30;7.24;-1.67
15.952;15.952;-0.59;-6.35;4.31;0.59;6.35;-4.31;16.08;1.00;-23.64;180.00;-12.99;4.58;19.39;34.90;83.70;0.00;214.90;96.30;0.00;83.72;4.38;96.28;-4.38;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.79;-2.80;-8.49;-16.01;2.01;33.73;-17.25;5.49;-20.39;-2.46;-0.82;-12.63;-10.07;0.25;14.52;-5.12;7.16;-1.74
15.962;15.962;-0.52;-6.33;4.18;0.52;6.33;-4.18;15.86;0.77;-23.87;180.00;-12.82;4.80;19.76;34.10;83.71;0.00;214.10;96.29;0.00;83.73;4.24;96.27;-4.24;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.70;-2.69;-8.65;-15.89;1.76;34.19;-17.58;5.57;-20.18;-2.28;-0.86;-12.64;-10.43;0.93;14.32;-4.96;7.09;-1.83
15.972;15.972;-0.52;-6.33;4.18;0.52;6.33;-4.18;15.67;0.57;-24.31;180.00;-12.58;4.98;20.22;34.10;83.71;0.00;214.10;96.29;0.00;83.73;4.24;96.27;-4.24;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.52;-2.81;-9.33;-15.70;1.54;34.70;-17.98;5.79;-18.25;-2.13;-0.89;-12.63;-10.75;0.64;12.49;-4.82;7.01;-1.92
15.982;15.982;-0.33;-6.04;3.39;0.33;6.04;-3.39;15.04;0.32;-24.01;180.00;-12.28;5.07;20.71;29.72;83.98;0.00;209.72;96.02;0.00;83.99;3.43;96.01;-3.43;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.26;-3.14;-10.27;-15.45;1.43;35.19;-17.86;6.97;-17.70;-2.13;-0.89;-12.63;-10.83;0.03;11.67;-4.84;7.00;-1.93
15.992;15.992;-0.33;-6.04;3.39;0.33;6.04;-3.39;14.74;0.30;-24.42;180.00;-11.93;5.06;21.12;29.72;83.98;0.00;209.72;96.02;0.00;83.99;3.43;96.01;-3.43;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.96;-3.29;-10.67;-15.19;1.30;35.46;-17.34;7.31;-18.66;-1.92;-0.94;-12.39;-10.33;0.94;13.19;-4.58;6.80;-2.02
16.002;16.002;-0.31;-5.84;3.12;0.31;5.84;-3.12;14.33;0.18;-24.32;180.00;-11.64;5.02;21.29;28.48;84.17;0.00;208.48;95.83;0.00;84.18;3.15;95.82;-3.15;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.73;-3.21;-10.38;-14.91;1.33;35.63;-17.41;7.40;-18.83;-1.92;-0.94;-12.39;-10.35;0.78;12.79;-4.58;6.80;-2.02
16.012;16.012;-0.14;-5.36;2.69;0.14;5.36;-2.69;13.71;-0.14;-23.84;180.00;-11.41;4.99;21.24;26.88;84.65;0.00;206.88;95.35;0.00;84.65;2.71;95.35;-2.71;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.63;-2.87;-9.94;-14.71;1.23;35.02;-17.71;7.35;-18.53;-1.99;-0.87;-11.80;-10.29;1.08;12.15;-4.56;6.67;-2.04
16.022;16.022;-0.06;-5.24;2.62;0.06;5.24;-2.62;13.40;-0.20;-23.64;180.00;-11.24;4.98;21.12;26.67;84.77;0.00;206.67;95.23;0.00;84.77;2.62;95.23;-2.62;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.55;-2.42;-9.55;-14.52;1.18;34.55;-17.76;7.16;-18.81;-2.03;-0.83;-11.42;-10.28;0.78;12.30;-4.57;6.59;-2.07
16.032;16.032;0.13;-4.98;2.48;-0.13;4.98;-2.48;13.03;-0.35;-23.47;180.00;-11.16;4.98;21.08;26.39;85.01;0.00;206.39;94.99;0.00;85.01;2.47;94.99;-2.47;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.50;-2.20;-9.40;-14.44;1.11;34.16;-17.75;7.12;-18.98;-2.09;-0.80;-11.07;-10.15;0.96;12.40;-4.58;6.49;-2.05
16.042;16.042;0.33;-4.73;2.37;-0.33;4.73;-2.37;12.60;-0.54;-23.38;180.00;-11.02;5.00;21.10;26.35;85.26;0.00;206.35;94.74;0.00;85.26;2.34;94.74;-2.34;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.44;-1.74;-9.22;-14.30;1.04;34.01;-17.86;6.71;-19.11;-2.12;-0.83;-10.94;-10.08;1.00;12.47;-4.61;6.37;-2.00
16.052;16.052;0.50;-4.47;2.28;-0.50;4.47;-2.28;12.25;-0.81;-23.43;180.00;-10.93;5.12;21.24;26.56;85.51;0.00;206.56;94.49;0.00;85.51;2.24;94.49;-2.24;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.50;-1.31;-9.27;-14.24;0.85;33.85;-17.98;6.46;-19.14;-2.18;-0.84;-10.71;-10.01;1.17;12.51;-4.63;6.25;-1.94
16.062;16.062;0.66;-4.21;2.20;-0.66;4.21;-2.20;11.99;-1.19;-23.60;180.00;-10.91;5.31;21.48;26.98;85.76;0.00;206.98;94.24;0.00;85.77;2.15;94.23;-2.15;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.70;-0.99;-9.64;-14.26;0.56;33.86;-18.15;6.48;-19.04;-2.24;-0.87;-10.54;-9.92;1.28;12.54;-4.65;6.12;-1.87
16.072;16.072;0.66;-4.21;2.20;-0.66;4.21;-2.20;12.05;-1.45;-23.88;180.00;-10.94;5.57;21.77;26.98;85.76;0.00;206.98;94.24;0.00;85.77;2.15;94.23;-2.15;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.00;-0.79;-10.16;-14.35;0.19;34.00;-18.38;6.75;-18.86;-2.32;-0.86;-10.43;-9.94;1.34;12.58;-4.66;6.06;-1.85
16.082;16.082;1.00;-3.60;1.97;-1.00;3.60;-1.97;11.56;-2.16;-23.97;180.00;-11.01;5.85;22.06;27.75;86.37;0.00;207.75;93.63;0.00;86.37;1.91;93.63;-1.91;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.36;-0.61;-10.64;-14.45;-0.11;34.27;-18.68;7.09;-18.70;-2.32;-0.86;-10.43;-9.98;1.42;12.56;-4.66;6.06;-1.85
16.092;16.092;1.00;-3.60;1.97;-1.00;3.60;-1.97;11.60;-2.30;-24.10;180.00;-11.04;5.99;22.20;27.75;86.37;0.00;207.75;93.63;0.00;86.37;1.91;93.63;-1.91;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.64;-0.63;-10.75;-14.61;-0.62;34.42;-18.98;7.39;-18.78;-2.45;-1.17;-10.27;-10.04;1.52;12.54;-4.66;5.43;-2.04
16.102;16.102;1.28;-3.03;1.67;-1.28;3.03;-1.67;11.16;-2.95;-24.08;180.00;-11.09;6.24;22.46;27.61;86.94;0.00;207.61;93.06;0.00;86.94;1.60;93.06;-1.60;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.81;-0.42;-10.84;-14.68;-0.88;34.66;-19.44;7.75;-18.96;-2.45;-1.17;-10.27;-10.28;1.85;12.48;-4.69;5.46;-2.10
16.112;16.112;1.37;-2.80;1.55;-1.37;2.80;-1.55;11.07;-3.58;-24.38;180.00;-11.16;6.70;22.85;27.64;87.16;0.00;207.64;92.84;0.00;87.16;1.49;92.84;-1.49;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.15;-0.03;-9.92;-14.80;-1.44;35.08;-19.80;7.51;-20.17;-2.46;-1.16;-10.31;-10.24;1.67;12.52;-4.68;5.43;-2.14
16.122;16.122;1.45;-2.58;1.45;-1.45;2.58;-1.45;10.89;-3.88;-24.36;180.00;-11.15;6.83;22.92;27.94;87.38;0.00;207.94;92.62;0.00;87.39;1.39;92.61;-1.39;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.21;0.12;-9.41;-14.79;-1.65;35.16;-20.05;7.40;-20.71;-2.42;-1.20;-10.29;-10.31;1.74;12.53;-4.63;5.32;-2.18
16.132;16.132;1.52;-2.36;1.37;-1.52;2.36;-1.37;10.69;-4.15;-24.34;180.00;-11.10;6.92;22.96;28.65;87.61;0.00;208.65;92.39;0.00;87.61;1.31;92.39;-1.31;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.25;0.25;-9.02;-14.73;-1.84;35.18;-20.28;7.32;-21.13;-2.37;-1.21;-10.26;-10.36;1.82;12.54;-4.57;5.24;-2.21
16.142;16.142;1.55;-2.25;1.33;-1.55;2.25;-1.33;10.57;-4.27;-24.33;180.00;-11.06;6.96;22.98;29.17;87.72;0.00;209.17;92.28;0.00;87.72;1.27;92.28;-1.27;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.29;0.33;-8.77;-14.67;-1.96;35.16;-20.50;7.29;-21.40;-2.33;-1.21;-10.24;-10.42;1.91;12.54;-4.51;5.16;-2.20
16.152;16.152;1.62;-2.02;1.28;-1.62;2.02;-1.28;10.30;-4.51;-24.29;180.00;-10.95;7.02;22.98;30.66;87.94;0.00;210.66;92.06;0.00;87.94;1.22;92.06;-1.22;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.22;0.42;-8.69;-14.55;-2.10;35.07;-20.61;7.30;-21.47;-2.30;-1.21;-10.16;-10.43;1.93;12.55;-4.46;5.09;-2.18
16.162;16.162;1.69;-1.80;1.23;-1.69;1.80;-1.23;10.00;-4.73;-24.23;180.00;-10.80;7.06;22.94;32.77;88.17;0.00;212.77;91.83;0.00;88.17;1.18;91.83;-1.18;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;0.52;-8.61;-14.39;-2.21;34.89;-20.78;7.33;-21.51;-2.29;-1.21;-10.07;-10.46;1.98;12.57;-4.41;5.01;-2.14
16.172;16.172;1.69;-1.80;1.23;-1.69;1.80;-1.23;9.85;-4.77;-24.16;180.00;-10.65;7.10;22.87;32.77;88.17;0.00;212.77;91.83;0.00;88.17;1.18;91.83;-1.18;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.07;0.64;-8.59;-14.23;-2.29;34.73;-20.91;7.37;-21.45;-2.28;-1.25;-10.03;-10.48;2.10;12.57;-4.38;4.93;-2.09
16.182;16.182;1.92;-1.11;1.20;-1.92;1.11;-1.20;9.22;-5.36;-24.11;180.00;-10.53;7.15;22.78;45.29;88.85;0.00;225.29;91.15;0.00;88.85;1.16;91.15;-1.16;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.97;0.79;-8.60;-14.10;-2.34;34.65;-20.99;7.40;-21.34;-2.28;-1.25;-10.03;-10.48;2.19;12.58;-4.31;4.91;-2.06
